zipcode,lat,lon
79529,33.43853,-99.8473
79530,32.11907,-99.75931
79532,32.40497,-100.71227
79533,32.85547,-99.55487
79534,32.75672,-100.21828
79535,32.2257,-100.47632
79536,32.47379,-100.03346
79537,32.29188,-100.21075
79538,31.97812,-99.68094
79539,33.36843,-99.88222
79540,33.16876,-100.03773
79541,32.15305,-99.81497
79543,32.7218,-100.40076
79544,33.30149,-99.8529
79545,32.41143,-100.58009
79546,32.89242,-100.49804
79547,33.19918,-99.91192
79548,33.05571,-99.92296
79549,32.91367,-100.84508
79553,32.93883,-99.84265
79556,32.45432,-100.36402
79560,32.67888,-100.20888
79561,32.52132,-100.20042
79562,32.24438,-99.86598
79563,32.42317,-99.90768
79565,32.39462,-101.09317
79566,32.11347,-100.12203
79567,31.97769,-99.95308
79601,32.57965,-99.6635
79602,32.33948,-99.66982
79603,32.40153,-99.88473
79605,32.43398,-99.78205
79606,32.36095,-99.82696
79607,32.42853,-99.82546
79699,32.46227,-99.71591
79701,31.99237,-102.08147
79703,31.97945,-102.13231
79705,32.05114,-102.05955
79706,31.84553,-102.00235
79707,32.03347,-102.21158
79713,32.49638,-101.7556
79714,32.32942,-102.69917
79718,31.00534,-103.76187
79719,31.46009,-103.4056
79720,32.25364,-101.47291
79730,31.16955,-103.0851
79731,31.41809,-102.4833
79733,32.10287,-101.36544
79734,30.68395,-103.95565
79735,30.74292,-102.78315
79738,32.75708,-101.47557
79739,31.76368,-101.51602
79741,31.97,-102.62753
79742,31.34203,-102.86845
79743,31.17762,-102.59435
79744,30.92196,-101.97037
79745,31.82641,-103.052
79748,32.41116,-101.65048
79749,32.28903,-101.87178
79752,31.21544,-102.15319
79754,31.80166,-103.59994
79755,31.50464,-101.93778
79756,31.54579,-102.85809
79758,32.00814,-102.33409
79759,31.79645,-102.7018
79761,31.85574,-102.34958
79762,31.92649,-102.35443
79763,31.79918,-102.46788
79764,31.89055,-102.47102
79765,31.92346,-102.29241
79766,31.70334,-102.41204
79770,31.86403,-103.92976
79772,31.42539,-103.62296
79777,31.49787,-103.12979
79778,31.17612,-101.92388
79780,31.06194,-103.59216
79781,30.59596,-101.77778
79782,32.15841,-101.84321
79783,32.32171,-102.04228
79785,31.32749,-103.90691
79788,31.57296,-102.98349
79789,31.76026,-103.18576
79821,31.97693,-106.59781
79830,29.80008,-103.22466
79831,30.4295,-103.32553
79834,29.29122,-103.2653
79835,31.93522,-106.58693
79836,31.57128,-106.2019
79837,32.19025,-105.26698
79838,31.49183,-106.17359
79839,31.21315,-105.60772
79842,30.09107,-103.11656
79843,30.12696,-104.22342
79845,29.88856,-104.51961
79846,29.45217,-103.99027
79847,31.80678,-104.97246
79848,30.24901,-102.30543
79849,31.56127,-106.25047
79851,31.28841,-105.31974
79852,29.40324,-103.62418
79853,31.42987,-106.06371
79854,30.57932,-104.65911
79855,31.09237,-104.63689
79901,31.76003,-106.47978
79902,31.78412,-106.4979
79903,31.78615,-106.4418
79904,31.85286,-106.44646
79905,31.76655,-106.42483
79906,31.80924,-106.41651
79907,31.7075,-106.32682
79908,31.85719,-106.38038
79911,31.89246,-106.54251
79912,31.84821,-106.53264
79915,31.74585,-106.37235
79916,31.81397,-106.41816
79920,31.82472,-106.45173
79922,31.81507,-106.56101
79924,31.90245,-106.41325
79925,31.79772,-106.36331
79927,31.64455,-106.27373
79928,31.62865,-106.15597
79930,31.82029,-106.46993
79932,31.87818,-106.60642
79934,31.9519,-106.43401
79935,31.76791,-106.33018
79936,31.77618,-106.29785
79938,31.83091,-105.97012
79942,30.57792,-101.34275
80002,39.79503,-105.10587
80003,39.82648,-105.06329
80004,39.81472,-105.12359
80005,39.85094,-105.13034
80007,39.86605,-105.19937
80010,39.73881,-104.86247
80011,39.73892,-104.7831
80012,39.69975,-104.83761
80013,39.66139,-104.7657
80014,39.66353,-104.83814
80015,39.62599,-104.78001
80016,39.59959,-104.70626
80017,39.69763,-104.78591
80018,39.69289,-104.69551
80019,39.78515,-104.70191
80020,39.9318,-105.07453
80021,39.89096,-105.11448
80022,39.87956,-104.79778
80023,39.97242,-105.01094
80024,39.84383,-104.91799
80025,39.94508,-105.29063
80026,40.01317,-105.09805
80027,39.95067,-105.16391
80030,39.83012,-105.0369
80031,39.8758,-105.04066
80033,39.77309,-105.10219
80045,39.74754,-104.83861
80101,39.39269,-104.02855
80102,39.7412,-104.44365
80103,39.78128,-104.13664
80104,39.30196,-104.81809
80105,39.66096,-103.96167
80106,39.17264,-104.52902
80107,39.40956,-104.57247
80108,39.44552,-104.85303
80109,39.36425,-104.90136
80110,39.6463,-105.00919
80111,39.61227,-104.87984
80112,39.57259,-104.8574
80113,39.64216,-104.96251
80116,39.30721,-104.71759
80117,39.36469,-104.36144
80118,39.1924,-104.89199
80120,39.5933,-105.00956
80121,39.61115,-104.9532
80122,39.58062,-104.95591
80123,39.61583,-105.06884
80124,39.53184,-104.89207
80125,39.48598,-105.05018
80126,39.54073,-104.96083
80127,39.54032,-105.15133
80128,39.5641,-105.07867
80129,39.54462,-105.0108
80130,39.53062,-104.92323
80131,39.47636,-105.00755
80132,39.09818,-104.84711
80133,39.09973,-104.9695
80134,39.48222,-104.77885
80135,39.2793,-105.11819
80136,39.79067,-104.29748
80137,39.75788,-104.59287
80138,39.51759,-104.67106
80202,39.75193,-104.99776
80203,39.73174,-104.98265
80204,39.7349,-105.02035
80205,39.75866,-104.9634
80206,39.73033,-104.95265
80207,39.76227,-104.91662
80209,39.70599,-104.96594
80210,39.67802,-104.96256
80211,39.76706,-105.02009
80212,39.77167,-105.04832
80214,39.74214,-105.0712
80215,39.74409,-105.11594
80216,39.7884,-104.95667
80218,39.73084,-104.9707
80219,39.69538,-105.03438
80220,39.7338,-104.9166
80221,39.81542,-105.00955
80222,39.67104,-104.92791
80223,39.69617,-105.00186
80224,39.68768,-104.91134
80226,39.71107,-105.09142
80227,39.66719,-105.08948
80228,39.68999,-105.15679
80229,39.85544,-104.95739
80230,39.71946,-104.89031
80231,39.67152,-104.88782
80232,39.68853,-105.09048
80233,39.8997,-104.94693
80234,39.91226,-105.00553
80235,39.6461,-105.08993
80236,39.65162,-105.03955
80237,39.64007,-104.90118
80238,39.7716,-104.88235
80239,39.7868,-104.83803
80241,39.92873,-104.95508
80246,39.70437,-104.93095
80247,39.69719,-104.88181
80249,39.84982,-104.69651
80260,39.86679,-105.00605
80264,39.74248,-104.98548
80290,39.74409,-104.98675
80293,39.74625,-104.98994
80294,39.74945,-104.98927
80301,40.04859,-105.20013
80302,40.03891,-105.3691
80303,39.9741,-105.21275
80304,40.04547,-105.29048
80305,39.97469,-105.2492
80310,40.00378,-105.26138
80401,39.71643,-105.23507
80403,39.83089,-105.31506
80419,39.72841,-105.20276
80420,39.31679,-106.10381
80421,39.47872,-105.52618
80422,39.86909,-105.53235
80423,39.89447,-106.59509
80424,39.47099,-106.0169
80425,39.34483,-105.22334
80426,39.90844,-106.99145
80427,39.78023,-105.49496
80428,40.86099,-106.96085
80432,39.22871,-105.81904
80433,39.4895,-105.27378
80434,40.85615,-106.29422
80435,39.60145,-105.92428
80436,39.78752,-105.64739
80438,39.76029,-105.78334
80439,39.6376,-105.433
80440,39.22625,-105.97815
80442,39.9348,-105.88145
80443,39.50537,-106.16294
80444,39.63094,-105.73747
80446,40.17422,-105.95253
80447,40.27251,-105.79681
80448,39.408,-105.63004
80449,38.98134,-105.85574
80451,40.09846,-106.0732
80452,39.70718,-105.61392
80453,39.66271,-105.24262
80454,39.62951,-105.25136
80455,40.11343,-105.39223
80456,39.28408,-105.64459
80457,39.64834,-105.29102
80459,40.17598,-106.43491
80461,39.23391,-106.31467
80463,39.97325,-106.73027
80465,39.60855,-105.20877
80466,39.97599,-105.5385
80467,40.25315,-106.86992
80468,39.94766,-106.11891
80469,40.20499,-106.96464
80470,39.36775,-105.34356
80471,39.93524,-105.42103
80473,40.42501,-106.13465
80475,39.45201,-105.56006
80476,39.68542,-105.81121
80477,40.48635,-106.82922
80478,40.0279,-105.84699
80479,40.03184,-106.83314
80480,40.67294,-106.35241
80481,40.0896,-105.54587
80482,39.89395,-105.78447
80483,40.11978,-106.91773
80487,40.54802,-106.86712
80488,40.44883,-106.81798
80497,39.6708,-105.99993
80498,39.77487,-106.22715
80501,40.16475,-105.10293
80503,40.17005,-105.20363
80504,40.1639,-105.02892
80510,40.20871,-105.57862
80511,40.34002,-105.57227
80512,40.63402,-105.5732
80513,40.29803,-105.10364
80514,40.06592,-104.95832
80515,40.44443,-105.3753
80516,40.05124,-105.01838
80517,40.40027,-105.61164
80520,40.11313,-104.93148
80521,40.59326,-105.12777
80524,40.65294,-105.02628
80525,40.5292,-105.03706
80526,40.52425,-105.14003
80528,40.49612,-105.00019
80530,40.09779,-104.92927
80532,40.49323,-105.46868
80534,40.33199,-104.93539
80535,40.73342,-105.18354
80536,40.87003,-105.37666
80537,40.37544,-105.18294
80538,40.47884,-105.174
80540,40.24191,-105.38334
80542,40.23468,-104.99935
80543,40.34567,-104.85143
80544,40.10345,-105.17108
80545,40.86594,-105.68927
80546,40.52523,-104.8497
80547,40.52501,-104.9636
80549,40.85309,-105.04548
80550,40.48094,-104.90025
80601,39.96253,-104.80879
80602,39.96364,-104.90721
80603,39.98258,-104.73716
80610,40.66738,-104.59554
80611,40.62305,-104.28168
80612,40.8798,-104.86665
80615,40.54557,-104.64416
80620,40.37451,-104.71701
80621,40.10796,-104.80121
80622,40.53776,-104.4585
80623,40.28533,-104.78223
80624,40.48537,-104.49928
80631,40.4414,-104.67631
80634,40.40277,-104.79253
80640,39.88543,-104.88217
80642,40.04671,-104.61522
80643,40.11396,-104.47712
80644,40.37751,-104.43846
80645,40.28354,-104.58073
80648,40.75511,-104.73952
80649,40.37925,-104.17672
80650,40.64657,-104.77978
80651,40.23686,-104.81557
80652,40.11123,-104.28012
80653,40.38844,-103.97811
80654,40.13617,-104.07484
80701,40.16996,-103.82645
80705,40.27045,-103.82979
80720,40.08208,-103.21276
80721,40.68965,-102.15394
80722,40.5082,-103.27495
80723,40.15001,-103.57075
80726,40.90626,-102.79086
80727,40.06044,-102.5039
80728,40.64497,-102.87386
80729,40.87932,-104.265
80731,40.59617,-102.60412
80733,40.3707,-103.45198
80734,40.51933,-102.29363
80735,39.71568,-102.27252
80736,40.81134,-103.03546
80737,40.87969,-102.18504
80740,39.73603,-103.38471
80741,40.57081,-103.47189
80742,40.74924,-103.82827
80743,40.20084,-102.95119
80744,40.87802,-102.39009
80745,40.90155,-103.39715
80746,40.60961,-102.46592
80747,40.94167,-103.09136
80749,40.87488,-102.55735
80750,40.41084,-103.60404
80751,40.6371,-103.23146
80754,40.72065,-103.66402
80755,39.90933,-102.35404
80757,39.79174,-103.58259
80758,40.11402,-102.20089
80759,40.13527,-102.68387
80801,39.73261,-103.10732
80802,38.84222,-102.17356
80804,39.35189,-103.26141
80805,39.31229,-102.44174
80807,39.31882,-102.22605
80808,38.99192,-104.30269
80809,38.86841,-104.99696
80810,38.82308,-102.45978
80812,39.68251,-102.89284
80813,38.76765,-105.0998
80814,38.95729,-105.18037
80815,39.39199,-103.0784
80816,38.8546,-105.31204
80817,38.63281,-104.68173
80818,39.39622,-103.47461
80819,38.96087,-105.0137
80820,38.78833,-105.57777
80821,38.96193,-103.40965
80822,39.70976,-102.67259
80823,38.65557,-103.41513
80824,39.64664,-102.51712
80825,38.80022,-102.84909
80827,39.06016,-105.46817
80828,39.34789,-103.72898
80829,38.82806,-104.9358
80830,39.12081,-103.89061
80831,38.99667,-104.50604
80832,39.01342,-104.00731
80833,38.74028,-103.93415
80834,39.28407,-102.88034
80835,39.20786,-104.07995
80836,39.29659,-102.58246
80840,38.99467,-104.85708
80860,38.6911,-105.08655
80861,39.34267,-102.74069
80862,38.88625,-103.06083
80863,39.02833,-105.10805
80864,38.69775,-104.18675
80902,38.68317,-104.80786
80903,38.83129,-104.81527
80904,38.86065,-104.87201
80905,38.81793,-104.83686
80906,38.76566,-104.87161
80907,38.87828,-104.82742
80908,39.04773,-104.68949
80909,38.85267,-104.7758
80910,38.81252,-104.77433
80911,38.75328,-104.72209
80913,38.70279,-104.77235
80914,38.82397,-104.70425
80915,38.85232,-104.7158
80916,38.8052,-104.71312
80917,38.88606,-104.74545
80918,38.91152,-104.78023
80919,38.92714,-104.85416
80920,38.95757,-104.77078
80921,39.00562,-104.91018
80922,38.89064,-104.70061
80923,38.92698,-104.71468
80924,38.96751,-104.7211
80925,38.75071,-104.65047
80926,38.6458,-104.91865
80927,38.92862,-104.65804
80928,38.64916,-104.45202
80929,38.82464,-104.62694
80930,38.81433,-104.50236
80938,38.90481,-104.66327
80939,38.87791,-104.67732
80951,38.88808,-104.65565
81001,38.29455,-104.53374
81003,38.27923,-104.63137
81004,38.04123,-104.71646
81005,38.19778,-104.84172
81006,38.23048,-104.50446
81007,38.35511,-104.77789
81008,38.43687,-104.6175
81019,37.94399,-104.84113
81020,37.53092,-104.5232
81021,38.37716,-103.37276
81022,38.04424,-104.43229
81023,38.06295,-104.95107
81024,37.24933,-104.73474
81025,38.35836,-104.2677
81027,37.18944,-103.79992
81029,37.08496,-102.48255
81030,38.10256,-103.51927
81033,38.19488,-103.86133
81036,38.42386,-102.78359
81038,38.07927,-103.14042
81039,37.94066,-104.08167
81040,37.78545,-105.2308
81041,37.87498,-102.38287
81043,38.13096,-102.22089
81044,37.90138,-102.93284
81045,38.47636,-103.16213
81047,38.01788,-102.19579
81049,37.33993,-103.37719
81050,37.94029,-103.50553
81052,37.92617,-102.65974
81054,37.93472,-103.16646
81055,37.488,-105.07237
81057,38.12827,-102.88066
81058,38.0988,-103.87966
81059,37.51074,-104.01642
81062,38.29238,-103.94919
81063,38.44561,-103.78269
81064,37.23913,-102.98884
81067,37.93805,-103.78385
81069,37.89709,-104.89696
81071,38.44838,-102.2664
81073,37.42388,-102.70958
81076,38.32403,-103.60951
81077,38.01785,-103.6307
81081,37.06734,-104.19484
81082,37.17862,-104.51614
81084,37.57721,-102.41711
81087,37.36591,-102.40896
81089,37.65595,-104.73158
81090,37.35668,-102.22135
81091,37.15008,-104.97091
81092,38.19797,-102.74772
81101,37.48369,-105.83006
81120,37.16423,-106.27832
81121,37.10981,-107.43912
81122,37.33995,-107.47866
81123,37.3986,-105.56977
81124,37.30621,-106.16054
81125,37.81704,-106.06909
81126,37.15557,-105.33458
81128,37.06812,-106.67242
81129,37.10336,-106.02908
81130,37.70747,-107.01535
81131,37.87296,-105.63763
81132,37.70748,-106.42884
81133,37.42918,-105.31028
81136,37.72493,-105.82787
81137,37.05906,-107.61339
81138,37.02646,-105.62276
81140,37.30578,-106.12888
81141,37.15686,-105.86358
81143,38.04871,-105.85151
81144,37.54986,-106.15118
81146,37.65741,-105.68684
81147,37.31914,-107.09655
81148,37.17182,-105.98542
81149,38.08398,-106.34014
81151,37.23324,-105.70861
81152,37.1152,-105.39898
81154,37.595,-106.64858
81155,38.29742,-106.03189
81201,38.56049,-106.0648
81210,38.82131,-106.63113
81211,38.90712,-106.23921
81212,38.53864,-105.38622
81220,38.30911,-107.48984
81221,38.36239,-105.14406
81222,38.35571,-105.81844
81223,38.40535,-105.60648
81224,38.87344,-106.93723
81225,38.95891,-106.95469
81226,38.33375,-105.12435
81227,38.54935,-106.2901
81230,38.42496,-106.95639
81231,38.54999,-106.91965
81232,38.28508,-105.61045
81233,38.42523,-105.82739
81235,38.01367,-107.29516
81236,38.70611,-106.24361
81237,38.60301,-106.61408
81239,38.50882,-106.66359
81240,38.50393,-105.0322
81241,38.61792,-106.51462
81242,38.50811,-106.07546
81243,38.26344,-107.18963
81244,38.36296,-105.17767
81248,38.45215,-106.39654
81251,39.10127,-106.44176
81252,38.10886,-105.42017
81253,38.21921,-105.06861
81301,37.44492,-107.85165
81303,37.11634,-107.8911
81320,37.72182,-108.73343
81321,37.31839,-108.76218
81323,37.63986,-108.2847
81324,37.6641,-109.0334
81325,37.91688,-108.72802
81326,37.16195,-108.16838
81327,37.51771,-108.65461
81328,37.36326,-108.25859
81330,37.23128,-108.48246
81331,37.51641,-108.87147
81332,37.72686,-107.95769
81334,37.11244,-108.54655
81335,37.49643,-108.75704
81401,38.48717,-107.75847
81403,38.33438,-107.96918
81410,38.80136,-107.96764
81411,38.25076,-108.97993
81413,38.9572,-107.95495
81415,38.6405,-107.63676
81416,38.75096,-108.13761
81418,38.84869,-107.9872
81419,38.86944,-107.75853
81422,38.34672,-108.71154
81423,38.0247,-108.36905
81424,38.3344,-108.45797
81425,38.53574,-108.22151
81426,37.86821,-107.89131
81427,38.02011,-107.63167
81428,38.95808,-107.59524
81429,38.31735,-108.87793
81430,38.01869,-108.05374
81431,38.10427,-108.58292
81432,38.12814,-107.75691
81433,37.78202,-107.63083
81434,38.95024,-107.35451
81435,37.90381,-107.86951
81501,39.07211,-108.54761
81503,39.03071,-108.43608
81504,39.07912,-108.49159
81505,39.18188,-108.57772
81506,39.11585,-108.53246
81507,39.00931,-108.62607
81520,39.10989,-108.43381
81521,39.14587,-108.81648
81522,38.65091,-108.91455
81523,38.95268,-108.88256
81524,39.26884,-108.78126
81525,39.28856,-108.95159
81526,39.09613,-108.33699
81527,38.74877,-108.55132
81601,39.58391,-107.31363
81610,40.30272,-108.7695
81611,39.15161,-106.77138
81612,39.13397,-106.83727
81615,39.22115,-106.93203
81620,39.5966,-106.51437
81621,39.38607,-106.88553
81623,39.25109,-107.20443
81624,39.24808,-107.7775
81625,40.73385,-107.68729
81630,39.46257,-108.54199
81631,39.63852,-106.76545
81632,39.63335,-106.60467
81633,40.33837,-108.42922
81635,39.51986,-108.04807
81637,39.77665,-107.10154
81638,40.32104,-107.5545
81639,40.50597,-107.25309
81640,40.65844,-108.51906
81641,40.08042,-107.76296
81642,39.31981,-106.65934
81643,39.07824,-108.15794
81645,39.45072,-106.41702
81646,39.10254,-107.99628
81647,39.62107,-107.55421
81648,39.97215,-108.73354
81649,39.51832,-106.31039
81650,39.73874,-108.11825
81652,39.48535,-107.65623
81653,40.96556,-107.2706
81654,39.22582,-107.03029
81655,39.75115,-106.53377
81656,39.28382,-106.89719
81657,39.6512,-106.32342
82001,41.09146,-104.93445
82005,41.14781,-104.86451
82007,41.06473,-104.74952
82009,41.3782,-104.84869
82050,41.45317,-104.18978
82051,41.57352,-105.61121
82052,41.11856,-105.30863
82053,41.25088,-104.35077
82054,41.06376,-104.36057
82055,41.33766,-106.16839
82058,42.09055,-105.59802
82059,41.05727,-105.17732
82060,41.23548,-104.50146
82061,41.44497,-105.14914
82063,40.88767,-105.98451
82070,41.20538,-105.83205
82072,41.42475,-105.47819
82073,41.35677,-105.58757
82081,41.52211,-104.41714
82082,41.23336,-104.12183
82083,41.65941,-106.08568
82084,41.03611,-105.54665
82190,44.5744,-110.51808
82201,42.0185,-105.14688
82210,41.7466,-104.8308
82212,42.28849,-104.52488
82213,42.49126,-104.99113
82214,42.26072,-104.75951
82215,42.38176,-104.76064
82217,41.76566,-104.1701
82219,42.49874,-104.51339
82221,41.63837,-104.34296
82222,43.20146,-104.67087
82223,42.12844,-104.39494
82224,43.04212,-104.79743
82225,42.98524,-104.31652
82227,42.7617,-104.72258
82229,42.87662,-104.9679
82240,42.24072,-104.17919
82242,42.69457,-104.10932
82243,41.9945,-104.4275
82244,41.88119,-104.43974
82301,41.88846,-107.49508
82321,41.17811,-107.76322
82322,42.23769,-107.56102
82323,41.04457,-107.49892
82324,41.66703,-106.41037
82325,41.16526,-107.07327
82327,42.16539,-106.68554
82329,42.08873,-106.07531
82331,41.38388,-106.80053
82332,41.05674,-107.29439
82334,41.8812,-106.99553
82335,41.81001,-106.85236
82336,41.73137,-108.19014
82401,43.98602,-108.14599
82410,44.36573,-108.12364
82411,44.41451,-108.45813
82412,44.79597,-108.55223
82414,44.47308,-109.58733
82420,44.92283,-108.45493
82421,44.90754,-108.59837
82422,44.49766,-108.38215
82423,44.97006,-108.58398
82426,44.52251,-107.76186
82428,44.30832,-107.52619
82430,43.82016,-108.18853
82431,44.84238,-108.16573
82432,44.22677,-107.89135
82433,44.06316,-109.10138
82434,44.38718,-108.30869
82435,44.82007,-108.93823
82440,44.71983,-108.86398
82441,44.6435,-107.77168
82442,43.87937,-107.31478
82443,43.72509,-108.47147
82450,44.50528,-109.43546
82501,43.03512,-108.20234
82510,42.99405,-108.59798
82512,43.30055,-109.25649
82513,43.59307,-109.64271
82514,43.04967,-108.95359
82515,42.90374,-108.54265
82516,43.20144,-108.86383
82520,42.69049,-108.62851
82523,43.44312,-108.81411
82601,43.09718,-106.38744
82604,42.85792,-106.76934
82609,42.80683,-106.18906
82620,42.46957,-107.09999
82630,43.15275,-107.30617
82633,43.02565,-105.42223
82635,43.39814,-106.22238
82636,42.90923,-106.16892
82637,42.81437,-105.88638
82638,43.11536,-107.34357
82639,43.71549,-106.60918
82640,43.56598,-106.1957
82642,43.26262,-107.61966
82643,43.44578,-106.26892
82644,42.84311,-106.37625
82646,42.99606,-106.826
82648,43.29488,-107.13995
82649,43.29934,-108.05636
82701,43.7037,-104.43779
82710,44.70768,-104.27047
82711,44.70934,-104.45864
82712,44.45337,-104.1216
82714,44.57159,-104.69965
82715,44.11904,-104.13339
82716,44.48072,-105.68542
82718,43.88124,-105.61308
82720,44.79764,-104.67587
82721,44.49175,-104.91258
82723,43.99633,-104.41395
82725,44.87763,-105.7088
82727,44.32799,-105.19839
82729,44.35172,-104.36137
82730,44.04329,-104.69889
82731,44.82086,-105.28786
82732,43.70242,-105.62093
82801,44.84451,-106.83969
82831,44.62376,-106.06917
82832,44.60032,-106.79545
82833,44.61987,-107.12312
82834,44.23696,-106.65642
82835,44.77748,-106.35874
82836,44.78182,-107.50267
82837,44.78402,-106.26489
82838,44.94529,-107.55833
82839,44.92366,-107.15494
82842,44.57674,-106.92879
82844,44.78645,-107.22022
82845,44.75848,-106.6739
82901,41.36487,-109.00245
82922,43.13997,-110.38957
82923,42.65397,-109.46209
82925,43.23144,-109.8926
82929,41.55995,-109.84991
82930,41.00813,-110.63716
82932,42.25268,-109.3557
82933,41.27981,-110.45748
82934,41.60405,-110.01286
82935,41.69098,-109.67217
82936,41.06521,-110.18397
82937,41.35588,-110.26619
82938,41.14441,-109.7202
82939,41.20709,-110.33109
82941,43.04012,-109.95414
82942,41.71746,-108.85283
82943,41.75462,-109.20805
82944,41.10153,-110.50676
82945,41.73721,-109.05174
83001,43.51048,-110.46116
83011,43.56135,-110.4368
83012,43.71496,-110.74199
83013,43.95445,-110.43579
83014,43.45859,-110.9368
83025,43.59236,-110.83138
83101,41.96375,-110.54814
83110,42.72279,-110.9013
83111,42.76815,-111.12375
83112,42.91945,-110.8309
83113,42.53214,-110.25692
83114,42.17627,-110.94509
83115,42.89739,-110.29948
83116,41.77257,-110.53577
83118,43.04942,-111.00229
83119,42.64394,-110.98824
83120,42.93376,-111.13786
83121,41.82026,-110.53372
83122,42.82027,-110.94651
83123,42.22391,-110.2632
83124,41.77054,-110.23093
83126,42.57963,-110.84469
83127,42.95548,-110.96513
83128,43.12143,-110.7886
83201,42.88941,-112.38465
83202,42.96804,-112.3421
83203,43.04244,-112.49594
83204,42.79644,-112.52766
83209,42.85778,-112.4263
83210,43.01939,-112.86185
83211,42.7067,-113.01384
83212,42.53354,-112.542
83213,43.55471,-113.30089
83214,42.5452,-112.29039
83215,43.44314,-112.81236
83217,42.77531,-111.93732
83218,43.31766,-112.16542
83220,42.36305,-111.3908
83221,43.33608,-112.54511
83223,42.18399,-111.40859
83226,44.66892,-114.36489
83227,44.24934,-114.50171
83228,42.19562,-112.04029
83232,42.13871,-111.97165
83233,42.15796,-111.23508
83234,42.41859,-112.09384
83235,44.60826,-113.80329
83236,43.24319,-111.90324
83237,42.02704,-111.77523
83238,42.33102,-111.10831
83239,42.5063,-111.32836
83241,42.52144,-111.7597
83243,42.24143,-112.6653
83244,43.95954,-113.11644
83245,42.81817,-112.22036
83246,42.6111,-112.02926
83250,42.66737,-112.20435
83251,43.93757,-113.89617
83252,42.19026,-112.45835
83253,44.31889,-113.69032
83254,42.32833,-111.26807
83255,43.69689,-113.57173
83261,42.21612,-111.42071
83262,43.18417,-112.76836
83263,42.16882,-111.75706
83271,42.45794,-112.84559
83272,42.10497,-111.36387
83274,43.35387,-112.09883
83276,42.76927,-111.52782
83277,43.07036,-112.67626
83278,44.37034,-114.89595
83281,42.31043,-111.95987
83283,42.35942,-111.6705
83285,43.09836,-111.28729
83286,42.05319,-112.01483
83287,42.04658,-111.39806
83301,42.3932,-114.52218
83302,42.12883,-115.00172
83311,42.38959,-113.55677
83312,41.97585,-113.65429
83313,43.35826,-114.25221
83314,42.97654,-114.93934
83316,42.61389,-114.87212
83318,42.43679,-113.82127
83320,43.45232,-113.88364
83321,42.46494,-114.91336
83322,43.35576,-114.97494
83323,42.49418,-113.39073
83324,42.87833,-114.26602
83325,42.58781,-114.24208
83327,43.48907,-114.80403
83328,42.57027,-114.61382
83330,42.95286,-114.70822
83332,42.80193,-114.92051
83333,43.56677,-114.3155
83334,42.43782,-114.28489
83335,42.58125,-114.06714
83336,42.56346,-113.81928
83337,43.22692,-115.14703
83338,42.72257,-114.43289
83340,43.77184,-114.58323
83341,42.4195,-114.36962
83342,42.17777,-113.25128
83344,42.44596,-114.13045
83346,42.2098,-113.93485
83347,42.73392,-113.88076
83348,43.25699,-114.10784
83349,43.0949,-114.18157
83350,42.69505,-113.58019
83352,43.07067,-114.41162
83353,43.6856,-114.33225
83354,43.67007,-114.32236
83355,42.75421,-114.72742
83401,43.55177,-111.89189
83402,43.53152,-112.15451
83404,43.42448,-112.01199
83406,43.43887,-111.81734
83414,43.88851,-110.94924
83420,44.07283,-111.35131
83421,44.00502,-111.53798
83422,43.73314,-111.23113
83423,44.30001,-112.27027
83424,43.91288,-111.16588
83425,43.91648,-112.24279
83427,43.52513,-111.93254
83428,43.41869,-111.16481
83429,44.46774,-111.40232
83431,43.68884,-112.02966
83433,44.48405,-111.33313
83434,43.7539,-112.00956
83435,43.98787,-112.56827
83436,43.85686,-111.47658
83440,43.81596,-111.82301
83442,43.67201,-111.89302
83443,43.51973,-111.52659
83444,43.69573,-112.24933
83445,43.97871,-111.76879
83446,44.47295,-112.19268
83448,43.84663,-111.69692
83449,43.28223,-111.40768
83450,43.83221,-112.41524
83451,43.86877,-111.63641
83452,43.83663,-111.21957
83454,43.59353,-111.9575
83455,43.61481,-111.17998
83460,43.81695,-111.78219
83462,45.30433,-113.81071
83463,45.57031,-113.99128
83464,44.50735,-113.23657
83465,44.77716,-113.70003
83466,45.4242,-114.04185
83467,45.00975,-113.8991
83468,44.93465,-113.60926
83469,45.36347,-114.4059
83501,46.20696,-116.89629
83520,46.53944,-116.32337
83522,45.92288,-116.50574
83523,46.24473,-116.4521
83524,46.36879,-116.65716
83525,45.78963,-115.5024
83526,46.15138,-116.40947
83530,45.92139,-116.08486
83533,46.10805,-116.23189
83535,46.53773,-116.72262
83536,46.22095,-116.00325
83537,46.63146,-116.54506
83539,46.22378,-115.03001
83540,46.35391,-116.7887
83541,46.51487,-116.46568
83542,45.56272,-116.36246
83543,46.27487,-116.23675
83544,46.49535,-116.15517
83545,46.42886,-116.42455
83546,46.56739,-115.81731
83547,45.19088,-116.18702
83548,46.36133,-116.51442
83549,45.38295,-116.21911
83552,46.00204,-115.92693
83553,46.38353,-115.90472
83554,45.70362,-116.28774
83555,46.1236,-116.69549
83602,44.07218,-116.11469
83604,42.50827,-115.8056
83605,43.66239,-116.65642
83607,43.70795,-116.7508
83610,44.67502,-116.77269
83611,44.71396,-115.39592
83612,44.91441,-116.56458
83615,44.71687,-116.05194
83616,43.77416,-116.39257
83617,43.92995,-116.50567
83619,43.96729,-116.91219
83622,44.10591,-115.87728
